Idade;Sexo;Grau_Escolaridade;Salario;Tempo_Emprego;Moradia;Valor_Emprestimo;Proposito;Taxa;Comprometimento_Renda;Score_Credito;Inadimplencias_Anteriores;Credito_Concedido
24.0;masculino;Bacharel;65605.0;0;HIPOTECA;3000.0;QUITAÇÃO;9.68;0.05;637;No;0
26.0;masculino;Tecnólogo;205154.0;5;ALUGUEL;12052.0;PROJETO;12.02;0.06;672;Yes;0
26.0;masculino;Bacharel;94578.0;1;HIPOTECA;18000.0;EDUCACIONAL;13.44;0.19;460;Yes;0
25.0;feminino;Bacharel;80549.0;4;HIPOTECA;20000.0;PESSOAL;10.4;0.25;691;No;0
23.0;masculino;Tecnólogo;81042.0;0;HIPOTECA;24775.0;PROJETO;15.44;0.31;624;Yes;0
27.0;feminino;Mestrado;79022.0;4;HIPOTECA;2000.0;MÉDICO;9.37;0.03;671;No;0
28.0;masculino;Mestrado;32073.0;2;HIPOTECA;5000.0;MÉDICO;11.12;0.16;682;Yes;0
26.0;masculino;Segundo Grau;120873.0;5;HIPOTECA;5000.0;EDUCACIONAL;8.79;0.04;634;Yes;0
30.0;feminino;Bacharel;42803.0;7;PRÓPRIA;3600.0;PESSOAL;12.69;0.08;684;Yes;0
27.0;masculino;Segundo Grau;144965.0;7;HIPOTECA;6000.0;PESSOAL;13.72;0.04;630;Yes;0
23.0;masculino;Segundo Grau;51294.0;2;HIPOTECA;7000.0;EDUCACIONAL;10.84;0.14;613;Yes;0
27.0;masculino;Mestrado;132929.0;7;HIPOTECA;25000.0;REFORMA;12.26;0.19;672;Yes;0
21.0;masculino;Tecnólogo;78854.0;0;ALUGUEL;4800.0;REFORMA;10.27;0.06;660;No;0
35.0;masculino;Mestrado;117276.0;12;HIPOTECA;25000.0;PROJETO;16.97;0.21;680;No;0
36.0;feminino;Bacharel;120748.0;13;HIPOTECA;6000.0;EDUCACIONAL;8.13;0.05;690;No;0
22.0;feminino;Mestrado;31150.0;1;PRÓPRIA;11100.0;EDUCACIONAL;9.63;0.36;646;Yes;0
31.0;masculino;Tecnólogo;41430.0;8;ALUGUEL;9000.0;PESSOAL;7.76;0.22;564;Yes;0
34.0;feminino;Mestrado;180775.0;10;HIPOTECA;20000.0;PESSOAL;11.82;0.11;567;Yes;0
23.0;masculino;Mestrado;177269.0;1;HIPOTECA;24884.0;QUITAÇÃO;10.34;0.14;583;Yes;0
32.0;masculino;Bacharel;51444.0;13;ALUGUEL;5000.0;MÉDICO;10.2;0.1;620;No;0
26.0;feminino;Segundo Grau;78656.0;5;ALUGUEL;3000.0;QUITAÇÃO;6.17;0.04;628;Yes;0
28.0;feminino;Tecnólogo;87480.0;6;HIPOTECA;16000.0;EDUCACIONAL;10.72;0.18;699;No;0
26.0;feminino;Bacharel;94374.0;2;HIPOTECA;8355.0;QUITAÇÃO;7.08;0.09;672;Yes;0
31.0;masculino;Bacharel;138821.0;5;HIPOTECA;20000.0;EDUCACIONAL;15.92;0.14;692;No;0
25.0;feminino;Mestrado;51257.0;1;HIPOTECA;9000.0;PROJETO;7.26;0.18;643;No;0
23.0;feminino;Bacharel;37015.0;0;PRÓPRIA;3000.0;PESSOAL;11.46;0.08;686;No;0
28.0;masculino;Mestrado;138842.0;7;HIPOTECA;5000.0;QUITAÇÃO;9.27;0.04;687;Yes;0
28.0;masculino;Bacharel;85071.0;3;HIPOTECA;12000.0;REFORMA;10.99;0.14;676;No;0
23.0;masculino;Bacharel;32430.0;2;ALUGUEL;4798.0;PROJETO;10.99;0.15;626;No;0
24.0;masculino;Bacharel;66853.0;1;ALUGUEL;7200.0;QUITAÇÃO;11.92;0.11;658;No;0
43.0;masculino;Bacharel;41708.0;18;ALUGUEL;8000.0;QUITAÇÃO;9.62;0.19;720;Yes;0
31.0;masculino;Segundo Grau;37447.0;11;ALUGUEL;4799.0;EDUCACIONAL;12.29;0.13;677;No;0
31.0;feminino;Bacharel;60910.0;9;ALUGUEL;12000.0;PROJETO;6.03;0.2;618;No;0
30.0;masculino;Bacharel;18754.0;7;ALUGUEL;2000.0;PROJETO;8.14;0.11;682;Yes;0
24.0;masculino;Segundo Grau;156665.0;0;HIPOTECA;15000.0;PROJETO;14.03;0.1;533;Yes;0
24.0;feminino;Segundo Grau;139080.0;4;HIPOTECA;24080.0;EDUCACIONAL;9.0;0.17;631;No;0
30.0;masculino;Tecnólogo;110077.0;7;HIPOTECA;18374.0;REFORMA;12.06;0.17;621;No;0
24.0;masculino;Segundo Grau;40772.0;0;ALUGUEL;1777.0;EDUCACIONAL;11.46;0.04;581;No;0
22.0;feminino;Segundo Grau;47267.0;0;ALUGUEL;4913.0;MÉDICO;10.33;0.1;584;Yes;0
27.0;masculino;Bacharel;53829.0;3;ALUGUEL;4838.0;REFORMA;7.77;0.09;679;Yes;0
40.0;masculino;Segundo Grau;36865.0;14;ALUGUEL;8904.0;MÉDICO;6.94;0.24;605;Yes;0
23.0;masculino;Tecnólogo;63004.0;0;HIPOTECA;5000.0;MÉDICO;8.78;0.08;608;No;0
26.0;masculino;Bacharel;118664.0;5;HIPOTECA;1994.0;PESSOAL;7.63;0.02;627;Yes;0
22.0;masculino;Bacharel;82832.0;0;HIPOTECA;16231.0;QUITAÇÃO;11.2;0.2;613;Yes;0
31.0;masculino;Tecnólogo;104443.0;9;HIPOTECA;8000.0;MÉDICO;9.47;0.08;669;No;0
24.0;feminino;Tecnólogo;81320.0;1;ALUGUEL;12000.0;EDUCACIONAL;12.41;0.15;596;Yes;0
40.0;masculino;Tecnólogo;26633.0;18;ALUGUEL;1500.0;MÉDICO;11.12;0.06;672;Yes;0
31.0;feminino;Segundo Grau;78950.0;10;HIPOTECA;4500.0;MÉDICO;15.32;0.06;571;Yes;0
26.0;masculino;Segundo Grau;70724.0;7;ALUGUEL;5000.0;REFORMA;12.0;0.07;539;Yes;0
26.0;feminino;Bacharel;35810.0;2;ALUGUEL;1000.0;EDUCACIONAL;6.17;0.03;636;No;0
28.0;masculino;Bacharel;102553.0;4;HIPOTECA;6000.0;QUITAÇÃO;8.61;0.06;661;No;0
25.0;feminino;Bacharel;72896.0;2;HIPOTECA;1500.0;MÉDICO;13.33;0.02;631;Yes;0
32.0;feminino;Segundo Grau;63176.0;11;HIPOTECA;20000.0;MÉDICO;10.99;0.32;669;No;0
26.0;masculino;Bacharel;70408.0;6;ALUGUEL;6000.0;REFORMA;12.05;0.09;671;No;0
24.0;masculino;Segundo Grau;70729.0;2;ALUGUEL;15000.0;MÉDICO;10.41;0.21;651;Yes;0
25.0;masculino;Segundo Grau;58701.0;0;HIPOTECA;4000.0;MÉDICO;5.9;0.07;576;Yes;0
26.0;masculino;Tecnólogo;48787.0;0;HIPOTECA;14765.0;REFORMA;12.62;0.3;604;Yes;0
24.0;masculino;Mestrado;90640.0;3;HIPOTECA;12000.0;REFORMA;14.14;0.13;569;Yes;0
24.0;feminino;Mestrado;64024.0;1;HIPOTECA;7000.0;REFORMA;6.3;0.11;652;Yes;0
23.0;masculino;Bacharel;78900.0;0;ALUGUEL;7000.0;EDUCACIONAL;12.18;0.09;545;Yes;0
32.0;feminino;Tecnólogo;46688.0;9;ALUGUEL;10000.0;MÉDICO;8.77;0.21;600;Yes;0
32.0;masculino;Segundo Grau;224619.0;9;HIPOTECA;10000.0;MÉDICO;15.27;0.04;555;Yes;0
21.0;masculino;Tecnólogo;93233.0;0;HIPOTECA;24213.0;EDUCACIONAL;11.56;0.26;592;Yes;0
24.0;masculino;Bacharel;47063.0;2;PRÓPRIA;12000.0;PROJETO;10.38;0.25;526;Yes;0
25.0;masculino;Bacharel;60834.0;0;ALUGUEL;7000.0;EDUCACIONAL;9.48;0.12;680;Yes;0
24.0;masculino;Tecnólogo;69314.0;3;HIPOTECA;9000.0;EDUCACIONAL;7.36;0.13;632;Yes;0
24.0;masculino;Segundo Grau;92908.0;2;HIPOTECA;4000.0;PESSOAL;11.94;0.04;667;No;0
32.0;masculino;Bacharel;87679.0;10;HIPOTECA;6566.0;QUITAÇÃO;10.4;0.07;601;Yes;0
31.0;masculino;Tecnólogo;66979.0;6;HIPOTECA;6500.0;REFORMA;11.5;0.1;521;Yes;0
38.0;feminino;Segundo Grau;89777.0;13;HIPOTECA;7059.0;PROJETO;8.95;0.08;695;Yes;0
25.0;masculino;Mestrado;101643.0;2;HIPOTECA;20000.0;PESSOAL;13.76;0.2;662;No;0
29.0;masculino;Tecnólogo;103343.0;7;HIPOTECA;18000.0;EDUCACIONAL;12.65;0.17;565;Yes;0
47.0;masculino;Doutorado;49018.0;21;ALUGUEL;3600.0;EDUCACIONAL;7.95;0.07;727;No;0
30.0;masculino;Tecnólogo;63402.0;4;ALUGUEL;7000.0;REFORMA;10.42;0.11;583;Yes;0
22.0;masculino;Segundo Grau;139056.0;0;HIPOTECA;20000.0;QUITAÇÃO;10.68;0.14;618;Yes;0
25.0;masculino;Segundo Grau;46839.0;2;ALUGUEL;6892.0;EDUCACIONAL;7.6;0.15;551;Yes;0
23.0;feminino;Tecnólogo;108820.0;2;ALUGUEL;5000.0;PESSOAL;15.39;0.05;495;Yes;0
24.0;feminino;Mestrado;63511.0;3;ALUGUEL;8400.0;PROJETO;6.45;0.13;691;Yes;0
23.0;masculino;Segundo Grau;50436.0;0;HIPOTECA;6000.0;EDUCACIONAL;8.15;0.12;692;Yes;0
29.0;feminino;Bacharel;44134.0;9;HIPOTECA;4800.0;PROJETO;12.44;0.11;663;Yes;0
28.0;masculino;Segundo Grau;77789.0;6;HIPOTECA;3086.0;EDUCACIONAL;8.62;0.04;655;Yes;0
24.0;masculino;Mestrado;45615.0;1;ALUGUEL;10000.0;EDUCACIONAL;8.41;0.22;649;Yes;0
34.0;feminino;Bacharel;180924.0;10;HIPOTECA;6000.0;QUITAÇÃO;6.24;0.03;703;No;0
31.0;feminino;Mestrado;72748.0;9;HIPOTECA;18341.0;EDUCACIONAL;15.66;0.25;728;No;0
30.0;feminino;Segundo Grau;72923.0;10;ALUGUEL;7200.0;REFORMA;6.76;0.1;592;Yes;0
24.0;feminino;Segundo Grau;103172.0;3;HIPOTECA;9600.0;PESSOAL;11.92;0.09;591;Yes;0
25.0;masculino;Bacharel;52733.0;5;ALUGUEL;8000.0;PROJETO;8.99;0.15;631;Yes;0
27.0;masculino;Bacharel;55672.0;5;HIPOTECA;6477.0;PESSOAL;10.51;0.12;684;Yes;0
26.0;feminino;Segundo Grau;114988.0;3;HIPOTECA;6558.0;PESSOAL;7.93;0.06;607;Yes;0
23.0;masculino;Segundo Grau;103154.0;0;ALUGUEL;10000.0;PESSOAL;6.17;0.1;641;Yes;0
42.0;feminino;Segundo Grau;85035.0;20;ALUGUEL;12000.0;REFORMA;11.03;0.14;678;No;0
23.0;masculino;Bacharel;35494.0;0;HIPOTECA;10231.0;PROJETO;14.47;0.29;588;No;0
23.0;masculino;Mestrado;75164.0;0;HIPOTECA;13000.0;REFORMA;12.25;0.17;695;Yes;0
24.0;masculino;Segundo Grau;108590.0;3;ALUGUEL;12000.0;QUITAÇÃO;7.93;0.11;563;Yes;0
30.0;masculino;Mestrado;97550.0;10;ALUGUEL;10000.0;PROJETO;7.99;0.1;515;Yes;0
30.0;masculino;Segundo Grau;87344.0;7;HIPOTECA;6532.0;EDUCACIONAL;9.81;0.07;663;Yes;0
28.0;masculino;Segundo Grau;108832.0;6;HIPOTECA;12000.0;EDUCACIONAL;8.15;0.11;548;No;0
29.0;masculino;Tecnólogo;102105.0;6;ALUGUEL;5928.0;PROJETO;8.71;0.06;684;No;0
29.0;masculino;Bacharel;127046.0;8;ALUGUEL;24000.0;PROJETO;11.57;0.19;615;Yes;0
25.0;feminino;Segundo Grau;74253.0;3;ALUGUEL;5110.0;MÉDICO;10.03;0.07;619;No;0
24.0;feminino;Mestrado;96551.0;0;PRÓPRIA;25123.0;PESSOAL;10.38;0.26;620;Yes;0
28.0;feminino;Bacharel;40689.0;5;ALUGUEL;7563.0;PESSOAL;10.76;0.19;715;No;0
29.0;masculino;Bacharel;162898.0;3;HIPOTECA;11000.0;PROJETO;9.79;0.07;704;No;0
27.0;feminino;Doutorado;249925.0;1;ALUGUEL;22000.0;PESSOAL;10.62;0.09;653;Yes;0
23.0;feminino;Tecnólogo;54877.0;0;ALUGUEL;11259.0;PESSOAL;12.29;0.21;516;Yes;0
28.0;masculino;Bacharel;116090.0;4;ALUGUEL;15000.0;EDUCACIONAL;10.23;0.13;641;No;0
31.0;feminino;Segundo Grau;51503.0;5;ALUGUEL;8447.0;MÉDICO;8.92;0.16;578;No;0
30.0;masculino;Doutorado;118180.0;8;HIPOTECA;16000.0;QUITAÇÃO;9.5;0.14;626;No;0
25.0;masculino;Bacharel;80568.0;4;HIPOTECA;4390.0;EDUCACIONAL;7.49;0.05;684;Yes;0
33.0;masculino;Tecnólogo;115133.0;6;HIPOTECA;4000.0;PESSOAL;6.96;0.03;637;No;0
24.0;masculino;Tecnólogo;54390.0;3;PRÓPRIA;17000.0;REFORMA;8.58;0.31;639;No;0
35.0;masculino;Bacharel;120910.0;9;HIPOTECA;3000.0;QUITAÇÃO;8.36;0.02;560;No;0
30.0;feminino;Tecnólogo;158840.0;9;HIPOTECA;7500.0;PESSOAL;10.67;0.05;670;Yes;0
29.0;masculino;Bacharel;67418.0;6;HIPOTECA;23700.0;QUITAÇÃO;8.2;0.35;585;Yes;0
27.0;feminino;Bacharel;297898.0;5;ALUGUEL;18000.0;EDUCACIONAL;15.23;0.06;692;No;0
27.0;masculino;Tecnólogo;37105.0;4;ALUGUEL;4200.0;PROJETO;10.91;0.11;523;Yes;0
23.0;masculino;Tecnólogo;26785.0;2;PRÓPRIA;6000.0;PROJETO;15.23;0.22;657;Yes;0
33.0;feminino;Tecnólogo;67217.0;10;ALUGUEL;3600.0;QUITAÇÃO;6.98;0.05;690;No;0
33.0;masculino;Segundo Grau;232536.0;5;HIPOTECA;5366.0;QUITAÇÃO;8.29;0.02;562;Yes;0
27.0;masculino;Bacharel;72949.0;5;ALUGUEL;12000.0;REFORMA;13.21;0.16;694;Yes;0
24.0;feminino;Bacharel;40032.0;5;ALUGUEL;4000.0;QUITAÇÃO;11.19;0.1;575;Yes;0
40.0;masculino;Segundo Grau;48879.0;18;PRÓPRIA;13750.0;MÉDICO;8.88;0.28;635;Yes;0
24.0;masculino;Bacharel;61226.0;0;ALUGUEL;14000.0;PROJETO;9.76;0.23;654;Yes;0
28.0;feminino;Bacharel;32119.0;4;ALUGUEL;6000.0;PESSOAL;7.15;0.19;596;No;0
39.0;masculino;Segundo Grau;80515.0;17;HIPOTECA;5601.0;MÉDICO;6.47;0.07;617;No;0
23.0;masculino;Tecnólogo;115126.0;0;HIPOTECA;10000.0;PESSOAL;7.96;0.09;577;Yes;0
24.0;masculino;Segundo Grau;90694.0;4;ALUGUEL;12000.0;PESSOAL;12.53;0.13;592;Yes;0
26.0;masculino;Mestrado;72987.0;2;HIPOTECA;5000.0;PESSOAL;7.43;0.07;622;Yes;0
27.0;masculino;Bacharel;84938.0;1;ALUGUEL;5600.0;QUITAÇÃO;8.98;0.07;657;No;0
33.0;masculino;Segundo Grau;58822.0;13;ALUGUEL;3600.0;PROJETO;8.46;0.06;623;Yes;0
36.0;masculino;Tecnólogo;9595.0;11;ALUGUEL;912.0;EDUCACIONAL;11.06;0.1;620;Yes;0
29.0;masculino;Mestrado;72900.0;5;ALUGUEL;17000.0;PESSOAL;14.12;0.23;617;Yes;0
33.0;feminino;Mestrado;84614.0;10;ALUGUEL;2469.0;QUITAÇÃO;15.16;0.03;664;Yes;0
24.0;masculino;Bacharel;46583.0;0;ALUGUEL;8000.0;EDUCACIONAL;12.76;0.17;644;Yes;0
24.0;masculino;Bacharel;84901.0;1;HIPOTECA;9766.0;EDUCACIONAL;13.55;0.12;656;No;0
25.0;feminino;Segundo Grau;92611.0;1;HIPOTECA;5000.0;EDUCACIONAL;10.07;0.05;609;No;0
28.0;masculino;Mestrado;87251.0;4;HIPOTECA;18000.0;PESSOAL;11.88;0.21;617;No;0
25.0;feminino;Segundo Grau;37192.0;3;HIPOTECA;8000.0;REFORMA;6.55;0.22;564;Yes;0
31.0;feminino;Tecnólogo;241190.0;10;HIPOTECA;18806.0;PROJETO;11.67;0.08;554;Yes;0
26.0;masculino;Mestrado;135583.0;5;HIPOTECA;3302.0;QUITAÇÃO;8.57;0.02;556;No;0
37.0;masculino;Tecnólogo;51262.0;8;ALUGUEL;5000.0;MÉDICO;7.43;0.1;541;Yes;0
24.0;feminino;Segundo Grau;54853.0;2;ALUGUEL;6000.0;EDUCACIONAL;11.01;0.11;624;Yes;0
31.0;feminino;Tecnólogo;44485.0;4;ALUGUEL;8000.0;PESSOAL;8.83;0.18;668;Yes;0
28.0;masculino;Bacharel;43125.0;2;ALUGUEL;1800.0;MÉDICO;8.23;0.04;639;Yes;0
29.0;feminino;Bacharel;58696.0;7;HIPOTECA;3249.0;EDUCACIONAL;6.77;0.06;650;Yes;0
28.0;masculino;Bacharel;49021.0;3;ALUGUEL;11548.0;PESSOAL;11.9;0.24;671;No;0
29.0;masculino;Tecnólogo;46732.0;6;ALUGUEL;1000.0;EDUCACIONAL;7.99;0.02;671;Yes;0
32.0;masculino;Bacharel;187223.0;12;HIPOTECA;7478.0;PESSOAL;11.29;0.04;653;Yes;0
25.0;feminino;Segundo Grau;37060.0;1;ALUGUEL;6500.0;MÉDICO;10.89;0.18;547;Yes;0
25.0;masculino;Segundo Grau;41901.0;1;ALUGUEL;8238.0;QUITAÇÃO;11.98;0.2;568;Yes;0
25.0;feminino;Segundo Grau;125707.0;4;HIPOTECA;9677.0;PESSOAL;8.13;0.08;626;Yes;0
24.0;feminino;Bacharel;42559.0;3;ALUGUEL;2000.0;MÉDICO;11.71;0.05;572;Yes;0
24.0;masculino;Tecnólogo;32783.0;1;ALUGUEL;4764.0;PESSOAL;10.99;0.15;587;Yes;0
24.0;feminino;Bacharel;115131.0;1;ALUGUEL;10000.0;PESSOAL;10.87;0.09;645;Yes;0
31.0;feminino;Bacharel;81133.0;6;HIPOTECA;9388.0;REFORMA;11.01;0.12;589;No;0
28.0;masculino;Tecnólogo;81455.0;6;ALUGUEL;5000.0;MÉDICO;12.22;0.06;644;Yes;0
27.0;feminino;Tecnólogo;68343.0;6;ALUGUEL;14000.0;MÉDICO;10.94;0.2;711;Yes;0
22.0;masculino;Bacharel;42826.0;0;HIPOTECA;12149.0;PROJETO;14.14;0.28;628;Yes;0
22.0;feminino;Segundo Grau;63418.0;2;HIPOTECA;6000.0;MÉDICO;7.88;0.09;649;Yes;0
28.0;masculino;Bacharel;55333.0;6;ALUGUEL;5000.0;QUITAÇÃO;11.24;0.09;652;Yes;0
37.0;masculino;Tecnólogo;49028.0;17;ALUGUEL;5000.0;PROJETO;12.19;0.1;671;Yes;0
28.0;masculino;Tecnólogo;60975.0;8;ALUGUEL;15000.0;PESSOAL;7.25;0.25;681;Yes;0
23.0;feminino;Segundo Grau;35400.0;0;ALUGUEL;5000.0;EDUCACIONAL;7.14;0.14;646;Yes;0
32.0;feminino;Tecnólogo;64779.0;6;ALUGUEL;8996.0;PROJETO;6.63;0.14;688;No;0
24.0;feminino;Mestrado;121194.0;0;HIPOTECA;25000.0;PROJETO;11.43;0.21;668;Yes;0
25.0;masculino;Segundo Grau;52537.0;5;ALUGUEL;6000.0;MÉDICO;10.85;0.11;664;Yes;0
23.0;masculino;Mestrado;105992.0;0;ALUGUEL;20000.0;QUITAÇÃO;13.4;0.19;675;Yes;0
25.0;feminino;Bacharel;73505.0;1;ALUGUEL;17000.0;PESSOAL;11.71;0.23;619;Yes;0
26.0;masculino;Bacharel;36762.0;3;ALUGUEL;5356.0;EDUCACIONAL;12.33;0.15;665;No;0
31.0;feminino;Tecnólogo;28081.0;8;PRÓPRIA;7000.0;EDUCACIONAL;7.35;0.25;651;No;0
26.0;masculino;Tecnólogo;43997.0;4;HIPOTECA;5300.0;EDUCACIONAL;7.53;0.12;573;No;0
24.0;feminino;Segundo Grau;57159.0;1;PRÓPRIA;7000.0;MÉDICO;5.87;0.12;615;Yes;0
25.0;feminino;Tecnólogo;99662.0;2;ALUGUEL;6000.0;REFORMA;7.88;0.06;591;Yes;0
29.0;feminino;Bacharel;54851.0;5;ALUGUEL;9000.0;EDUCACIONAL;13.11;0.16;592;No;0
33.0;feminino;Bacharel;36868.0;12;ALUGUEL;9000.0;EDUCACIONAL;7.49;0.24;572;Yes;0
24.0;feminino;Tecnólogo;16769.0;0;ALUGUEL;1272.0;MÉDICO;10.94;0.08;672;No;0
25.0;masculino;Bacharel;90901.0;1;HIPOTECA;6764.0;QUITAÇÃO;7.74;0.07;690;No;0
35.0;masculino;Tecnólogo;73439.0;12;ALUGUEL;5097.0;PESSOAL;11.88;0.07;670;Yes;0
24.0;feminino;Tecnólogo;81570.0;0;ALUGUEL;3000.0;QUITAÇÃO;10.02;0.04;598;Yes;0
30.0;masculino;Bacharel;204882.0;9;ALUGUEL;24780.0;REFORMA;14.27;0.12;545;No;0
32.0;masculino;Tecnólogo;48678.0;10;ALUGUEL;7000.0;PESSOAL;9.68;0.14;663;Yes;0
28.0;feminino;Segundo Grau;75361.0;8;ALUGUEL;10411.0;EDUCACIONAL;13.25;0.14;498;Yes;0
25.0;feminino;Segundo Grau;66107.0;4;HIPOTECA;13850.0;PESSOAL;9.23;0.21;579;Yes;0
27.0;masculino;Bacharel;129191.0;4;HIPOTECA;10932.0;PROJETO;9.39;0.08;658;No;0
26.0;masculino;Bacharel;36859.0;2;ALUGUEL;1520.0;QUITAÇÃO;13.46;0.04;583;Yes;0
26.0;feminino;Tecnólogo;48670.0;5;ALUGUEL;7200.0;EDUCACIONAL;10.51;0.15;611;Yes;0
25.0;masculino;Mestrado;42474.0;0;ALUGUEL;10000.0;PROJETO;11.8;0.24;686;Yes;0
26.0;masculino;Bacharel;72707.0;2;HIPOTECA;16000.0;EDUCACIONAL;7.89;0.22;655;Yes;0
25.0;masculino;Segundo Grau;72906.0;1;ALUGUEL;8000.0;EDUCACIONAL;5.69;0.11;640;Yes;0
22.0;masculino;Bacharel;87413.0;0;ALUGUEL;6370.0;EDUCACIONAL;6.77;0.07;563;Yes;0
31.0;masculino;Segundo Grau;70760.0;7;ALUGUEL;1583.0;QUITAÇÃO;10.05;0.02;651;Yes;0
26.0;feminino;Bacharel;85249.0;2;HIPOTECA;7000.0;MÉDICO;13.86;0.08;543;Yes;0
37.0;feminino;Tecnólogo;28924.0;15;ALUGUEL;5263.0;PROJETO;9.96;0.18;697;Yes;0
24.0;masculino;Mestrado;79161.0;2;ALUGUEL;8000.0;PESSOAL;9.06;0.1;640;No;0
24.0;feminino;Tecnólogo;25072.0;0;PRÓPRIA;6132.0;PROJETO;8.29;0.24;580;No;0
33.0;masculino;Tecnólogo;131792.0;12;HIPOTECA;18388.0;MÉDICO;12.24;0.14;600;Yes;0
29.0;feminino;Bacharel;91317.0;8;ALUGUEL;17000.0;PROJETO;11.26;0.19;608;Yes;0
35.0;feminino;Tecnólogo;71881.0;13;HIPOTECA;9000.0;EDUCACIONAL;9.96;0.13;610;Yes;0
55.0;feminino;Segundo Grau;91197.0;29;HIPOTECA;10000.0;PROJETO;8.1;0.11;642;Yes;0
23.0;feminino;Tecnólogo;79805.0;0;ALUGUEL;10018.0;QUITAÇÃO;11.78;0.13;630;No;0
33.0;feminino;Tecnólogo;70566.0;9;ALUGUEL;8000.0;PROJETO;10.99;0.11;668;Yes;0
25.0;feminino;Segundo Grau;210838.0;4;HIPOTECA;7839.0;EDUCACIONAL;12.45;0.04;645;Yes;0
44.0;masculino;Mestrado;72752.0;20;ALUGUEL;15000.0;REFORMA;11.01;0.21;745;No;0
37.0;feminino;Segundo Grau;84958.0;14;HIPOTECA;4899.0;MÉDICO;12.16;0.06;633;Yes;0
31.0;masculino;Tecnólogo;76364.0;8;HIPOTECA;6000.0;MÉDICO;11.8;0.08;667;No;0
28.0;masculino;Tecnólogo;132987.0;5;HIPOTECA;4781.0;MÉDICO;7.99;0.04;569;No;0
24.0;masculino;Mestrado;162473.0;4;HIPOTECA;12763.0;PROJETO;13.61;0.08;693;No;0
23.0;masculino;Tecnólogo;72693.0;2;HIPOTECA;13200.0;PESSOAL;7.94;0.18;704;Yes;0
26.0;feminino;Tecnólogo;121224.0;6;HIPOTECA;24000.0;REFORMA;10.99;0.2;685;Yes;0
23.0;feminino;Bacharel;43181.0;2;ALUGUEL;4800.0;QUITAÇÃO;5.42;0.11;697;Yes;0
28.0;masculino;Bacharel;151081.0;5;HIPOTECA;20000.0;QUITAÇÃO;11.03;0.13;613;No;0
25.0;masculino;Mestrado;39991.0;4;ALUGUEL;5000.0;PESSOAL;8.08;0.13;687;No;0
28.0;feminino;Tecnólogo;25526.0;5;ALUGUEL;3945.0;QUITAÇÃO;12.19;0.15;662;No;0
27.0;feminino;Segundo Grau;81379.0;5;ALUGUEL;12000.0;EDUCACIONAL;11.27;0.15;650;Yes;0
25.0;feminino;Segundo Grau;59947.0;0;HIPOTECA;4800.0;EDUCACIONAL;11.07;0.08;655;Yes;0
29.0;masculino;Mestrado;133125.0;6;HIPOTECA;5000.0;MÉDICO;10.01;0.04;705;Yes;0
23.0;feminino;Tecnólogo;43160.0;0;ALUGUEL;8000.0;EDUCACIONAL;9.65;0.19;600;No;0
31.0;feminino;Segundo Grau;72963.0;12;ALUGUEL;4750.0;REFORMA;8.47;0.07;603;No;0
25.0;masculino;Mestrado;192994.0;4;HIPOTECA;20000.0;PROJETO;16.96;0.1;673;No;0
26.0;masculino;Tecnólogo;90817.0;0;ALUGUEL;7000.0;PESSOAL;10.23;0.08;592;No;0
30.0;masculino;Mestrado;40663.0;11;ALUGUEL;6000.0;PESSOAL;8.88;0.15;716;No;0
26.0;feminino;Segundo Grau;116598.0;6;HIPOTECA;1500.0;REFORMA;10.39;0.01;617;Yes;0
36.0;feminino;Bacharel;96972.0;10;HIPOTECA;5000.0;MÉDICO;11.11;0.05;580;No;0
23.0;feminino;Mestrado;58061.0;3;ALUGUEL;3500.0;PROJETO;12.69;0.06;614;Yes;0
27.0;feminino;Bacharel;192586.0;4;HIPOTECA;25000.0;REFORMA;11.01;0.13;690;No;0
34.0;masculino;Bacharel;63663.0;12;ALUGUEL;14000.0;PROJETO;12.04;0.22;680;No;0
27.0;masculino;Segundo Grau;181144.0;3;ALUGUEL;8000.0;EDUCACIONAL;11.97;0.04;603;Yes;0
31.0;masculino;Bacharel;241278.0;8;HIPOTECA;7800.0;PESSOAL;9.63;0.03;669;No;0
26.0;masculino;Bacharel;60867.0;0;HIPOTECA;20000.0;REFORMA;14.75;0.33;585;Yes;0
28.0;feminino;Mestrado;150905.0;6;HIPOTECA;8000.0;MÉDICO;9.88;0.05;646;No;0
24.0;feminino;Segundo Grau;114892.0;0;HIPOTECA;4000.0;PROJETO;10.94;0.03;620;No;0
23.0;feminino;Segundo Grau;60531.0;0;HIPOTECA;8997.0;PESSOAL;14.24;0.15;639;Yes;0
32.0;feminino;Tecnólogo;180914.0;12;PRÓPRIA;24000.0;PROJETO;7.11;0.13;624;No;0
32.0;feminino;Bacharel;121714.0;9;ALUGUEL;20000.0;PESSOAL;9.88;0.16;537;Yes;0
32.0;feminino;Tecnólogo;46895.0;6;ALUGUEL;10970.0;EDUCACIONAL;8.2;0.23;676;No;0
48.0;masculino;Tecnólogo;79247.0;23;ALUGUEL;7632.0;PESSOAL;7.3;0.1;641;No;0
23.0;feminino;Segundo Grau;76047.0;0;HIPOTECA;12000.0;MÉDICO;7.29;0.16;650;No;0
24.0;feminino;Mestrado;54740.0;0;ALUGUEL;12000.0;MÉDICO;8.28;0.22;592;Yes;0
